export_res_ 1,export_res_ 2,export_res_ 3,export_res_ 4,export_res_ 5,export_res_ 6,export_res_ 7,export_res_ 8,export_res_ 9,export_res_10,export_res_11,export_res_12,export_res_13,export_res_14,export_res_15,export_res_16,export_res_17,export_res_18,export_res_19,export_res_20,export_res_21,export_res_22,export_res_23,export_res_24,export_res_25,export_res_26,export_res_27,export_res_28,export_res_29,export_res_30,export_res_31,export_res_32,export_res_33,export_res_34,export_res_35,export_res_36,export_res_37,export_res_38,export_res_39,export_res_40,export_res_41
103.6612,32.07889,-6.976408,1.029361,1.310215,0.4873671,6.93004,4.436779,1.62463,10.92977,19.12791,12.76986,4.257006,14.10755,21.47186,7.911956,5.751123,7.710691,0.6012228,3.231378,1.393997,2.030305,-1.108179,2.169416,1.538228,-3.567874,1.207548,6.29916,-4.206136,-6.872714,-1.193594,-10.34046,0.530414,4.869422,1.296817,1.231052,-1.758237,0.7572686,2.012426,10.94915,2.220879
103.661,32.07891,-4.556845,-16.82166,-14.82539,-13.13622,-1.743526,-1.943453,-5.913253,0.7223605,14.63477,6.021608,5.945425,4.779702,17.2923,8.754043,6.903842,11.58858,-0.08681577,4.613713,0.08358299,4.84741,2.3242,-4.566493,-10.39971,-9.51128,-9.375499,-7.085098,-8.723668,-12.51748,-3.087831,-8.486573,-6.729319,-6.841204,-5.614167,-7.935322,-10.45192,-7.641809,0.4377008,13.55267,-7.290406
103.6609,32.07893,-9.300434,-6.946543,-3.924176,11.08,9.660782,9.980108,2.988169,11.89025,19.37602,20.26677,8.554232,6.779368,17.72119,8.786988,7.012927,14.24597,3.733456,5.666721,2.506182,5.191271,-2.809715,-10.35772,-10.35915,-12.60801,-14.86415,3.627893,3.185736,-1.430321,2.262269,-1.072598,0.8514676,-1.487787,-5.913977,-7.6252,-3.83503,-3.562881,0.04767807,8.678818,5.018587
103.6639,32.07861,2.429476,-25.57142,-21.06495,-19.03854,-11.95581,-9.070079,-1.040008,0.4490663,-0.004579775,1.737622,3.057551,5.090788,3.995212,6.058789,5.204436,2.579136,3.195981,2.33407,3.025238,0.03282005,1.978498,0.3400693,0.8233808,-0.03265825,-2.294754,-2.313436,-2.811051,0.958903,0.007149057,2.552526,2.229856,1.819488,6.153007,4.546156,2.617041,4.411129,6.217769,12.65037,9.483227
103.6639,32.07861,-0.8356642,-18.74118,-18.46353,-15.71994,-11.29264,-10.01992,3.910596,2.08659,0.2638864,4.472995,-0.9419414,6.975734,10.30945,7.725882,7.183896,6.923102,5.249646,6.455947,2.581048,-0.5402053,-6.557761,-4.146441,-7.929366,-11.046,-10.44793,-7.365374,-8.998478,-4.272898,-4.339568,-5.492664,-5.187193,-4.042192,-1.252213,-3.939625,-6.368809,-5.294909,-2.355891,10.48589,-0.9780996
103.6639,32.07861,2.925609,-25.09872,-21.70558,-18.91355,-14.90717,-9.7707,-1.938506,-0.5065197,0.1616559,0.8455783,3.993778,5.885082,3.044461,4.118838,3.219247,3.401698,2.255085,2.400647,3.486065,2.803257,1.939052,2.59376,0.6604052,0.6599295,-1.510073,-3.153989,-2.69964,0.4767848,0.4413563,2.863088,3.564317,2.6725,5.285363,5.981793,5.371422,5.043782,6.724339,11.47558,7.505391
103.6638,32.07862,6.119746,-27.07977,-23.43109,-19.57503,-20.22088,-13.58158,-0.8422397,-1.892844,-0.4022204,-0.2290713,3.839749,3.606931,1.66466,-1.236833,-2.004662,4.57047,1.233156,5.626448,3.58809,4.876294,3.470284,3.823876,1.943895,3.974487,0.4594855,-2.101285,-2.415189,0.3293734,1.513722,3.658077,4.346869,5.365721,6.69896,6.911475,7.846066,4.913174,8.761754,14.9045,9.785214
103.6638,32.07862,1.263181,-27.24414,-22.62407,-18.57592,-13.18908,-12.16501,-1.030099,-2.760901,-1.852801,-1.637243,1.060807,2.028673,2.332614,5.285149,4.285549,0.8144485,4.203447,3.599883,1.747201,1.199433,-0.5674121,1.052199,0.8647797,-0.9487542,-1.492413,-4.304283,-0.2707495,1.303998,-1.550736,3.404379,-0.4296738,0.6651975,5.359439,3.399302,5.951376,6.332142,7.049326,10.31048,9.612332
103.6638,32.07862,1.951064,-27.12918,-23.18882,-18.0606,-13.8343,-11.2561,-2.981962,-2.062237,-0.3269909,0.3756862,2.649151,3.599146,3.841059,3.930943,3.072243,3.181035,3.67841,3.153298,3.260444,3.151386,0.6694552,2.190088,0.1534393,-1.142871,-0.9196844,0.2009145,1.178092,4.043276,3.006742,5.875681,6.169111,3.591745,7.613635,3.604415,5.164316,4.08314,7.177732,11.86162,8.977284
103.6637,32.07863,3.193645,-22.59034,-22.09431,-16.77379,-13.60679,-11.7856,-5.670094,-2.767394,-3.100518,0.757929,3.809486,1.533844,2.208127,2.631386,1.696436,4.17464,3.162481,5.000989,4.5131,1.485665,2.581109,1.1417,-1.735189,-1.318788,0.9626777,-2.847944,-2.557905,1.69888,0.418308,0.4032696,2.555706,3.346939,4.850383,4.184891,4.342659,5.89108,7.618959,9.880794,8.200026
103.6638,32.07863,3.397584,-27.48628,-22.64824,-16.8213,-11.33664,-8.766425,-3.962211,-1.327469,0.1993759,1.281172,4.170946,3.81304,3.063351,3.973969,3.215422,4.733164,4.193181,3.273033,2.793105,2.966305,1.461502,2.221157,-0.08609386,0.4069938,-0.529588,1.025941,0.2478615,4.80913,3.968582,5.253722,5.330227,5.147479,7.956116,5.868318,5.871945,4.931101,7.553783,12.52638,8.99072
103.6637,32.07864,3.398557,-31.42471,-23.26639,-19.79804,-15.46204,-11.45239,-5.148786,-4.673357,-1.36585,0.7720072,4.751663,2.870398,3.89498,2.910498,1.893953,2.020763,1.189505,3.684746,5.615883,3.323329,3.530558,-1.503193,-2.088207,-2.73358,-2.896574,-5.916676,-5.255958,-1.926944,-3.569669,-1.584548,2.243629,-1.106232,5.315228,5.458057,5.156178,4.528027,4.203657,11.60209,8.282892
103.6637,32.07864,1.942378,-25.33042,-22.72889,-19.83646,-16.78853,-13.92764,-2.137901,-1.581405,-0.8761239,-1.126023,2.444398,3.867768,7.264465,4.668255,3.666263,2.431563,3.572829,2.798282,1.290957,2.083778,4.473539,-0.3204937,1.544735,-1.124789,-3.657548,-3.707447,-2.865354,0.6309881,0.9176234,2.766903,2.419723,0.3343867,4.726472,3.956323,3.934945,3.251303,6.086926,10.59018,6.148703
103.6637,32.07864,3.316637,-24.15043,-21.978,-18.52751,-16.13293,-11.99429,-7.046758,-0.7246504,-0.4326771,0.8781565,4.875222,5.262779,6.62465,4.62693,3.808871,3.169255,2.123899,5.160218,3.86233,3.322167,0.6741971,1.887547,-0.1801792,0.4256412,-2.351094,-0.1259522,-3.033273,1.798944,3.511087,3.937559,3.697317,3.502267,4.588616,5.016448,4.782319,3.063962,4.997678,11.34653,7.615426
103.6636,32.07865,-1.226135,-23.53104,-16.71409,-21.59479,-8.534978,-6.42222,-0.2384271,-2.165777,-2.74069,4.140873,2.819577,4.9575,7.352337,9.379443,8.248538,7.499915,3.528526,2.831931,1.388784,0.6377354,-3.390814,4.466633,-5.229336,3.520702,-0.5076689,-3.014386,3.852097,-1.988975,-2.639297,-5.503593,-4.935642,0.5732905,-6.559859,0.09410005,0.9849009,-5.849517,-5.338684,6.171852,5.626171
103.6636,32.07865,1.548789,-24.48974,-20.50136,-19.67428,-12.68936,-10.44697,-2.970435,-0.424953,-0.8246435,2.005825,4.380005,5.749401,6.463554,6.531618,5.606859,3.143137,2.336934,3.700792,2.23038,1.758669,2.092195,1.659455,-1.194399,-0.6892077,-4.593064,-2.564929,-0.6138559,0.1273013,-1.691663,0.968918,-0.07177576,1.693254,5.684268,4.582936,3.898082,6.437416,4.627684,9.608763,7.927255
103.6636,32.07866,2.862979,-26.28543,-23.4598,-19.14043,-12.04393,-10.54842,-3.118552,0.9771926,2.072356,0.3726997,4.242445,4.017029,4.078193,3.377317,2.330004,3.258471,3.85658,1.104683,3.996726,3.104072,2.084086,0.4352385,-0.4094983,1.450585,-5.50328,-1.804113,-0.8604503,2.162218,0.7777087,3.824822,-1.989088,2.008932,9.165948,6.72594,7.462434,7.486397,6.756363,11.40952,10.9894
103.6636,32.07866,4.218486,-32.0131,-26.14513,-21.51907,-17.91995,-11.72128,-4.965312,-1.809541,7.890332,7.139695,5.739926,-4.729096,0.7590744,5.397057,4.636954,1.809904,4.058237,5.321242,2.728401,5.029077,0.1170326,3.52247,-4.183434,-1.657028,-0.8884205,-3.069268,-0.9674498,0.2924152,-0.8082065,0.9590681,1.032535,2.577302,6.248159,4.282209,7.50064,4.276535,4.422855,10.43757,11.14063
103.6635,32.07867,6.218487,-28.78471,-26.74559,-21.68273,-14.95389,-15.28797,-10.90497,-6.952706,-3.63436,-0.7168025,2.62673,2.644454,3.416726,-0.7357689,-1.452102,8.519876,2.721757,5.82305,3.288124,6.675483,4.027905,2.617874,1.714183,-0.2537376,1.657094,4.831961,5.546705,4.45821,6.021018,9.182448,6.615197,9.446622,9.719651,10.2475,10.88229,7.394037,8.191822,16.83953,17.93473
103.6594,32.07916,-12.52052,17.77267,17.69182,1.011503,12.10681,21.55579,12.7032,11.0628,-7.683264,2.38,17.64257,15.17805,9.600019,8.088525,5.338089,7.338553,-3.997161,1.221836,4.700744,6.470617,5.5851,1.372305,-0.7892702,0.04770669,-7.099918,-3.89196,-3.719952,-4.386738,-3.52308,-6.138674,-6.801067,-5.960435,-9.376934,-8.642964,-10.24572,-6.864418,-11.72903,-6.01676,-2.975353
103.6594,32.07915,-14.05216,17.03733,22.70588,0.2141971,12.78782,20.37411,17.87239,7.857965,-3.066635,-0.9312143,16.73495,12.89068,6.557353,11.6111,8.794442,5.863058,-4.177174,2.547127,2.546236,-0.7842572,9.144749,1.262625,-4.522965,-4.267014,-5.695603,-6.324169,-6.556205,-4.97374,-3.264193,-6.801573,-7.358173,-7.057384,-7.43281,-9.89403,-10.4273,-6.901265,-9.319283,-5.17636,-7.539399
103.6628,32.07877,-10.3487,-13.94646,-7.53836,-6.468603,-4.530508,0.8689996,7.130369,6.510139,12.48865,9.700256,10.28697,10.94045,13.42126,10.58366,9.147077,7.871985,1.175963,5.716566,3.672532,1.099245,2.547043,-4.637619,-8.214577,-10.08102,-11.88345,-9.151595,-6.877653,-15.24816,-16.38726,-12.85181,-12.91191,-10.00214,-11.8995,-12.14085,-14.19142,-19.22211,-19.66623,-17.8684,-30.34887
103.6627,32.07878,-6.919813,-12.04964,-8.718754,-3.896533,-1.600551,2.475915,5.358937,9.186967,6.434013,8.844166,9.704098,9.475148,11.29547,7.512232,6.296185,6.371427,4.54886,5.711144,5.782021,3.430581,0.8648786,-5.222557,-6.563591,-4.761094,-13.83276,-11.44745,-12.63967,-12.86105,-15.22565,-12.00877,-14.94104,-6.585109,-13.23392,-13.34815,-20.52014,-15.88715,-19.35786,-17.80833,-28.90757
103.6627,32.07878,-10.09979,-9.582801,-7.260538,-2.011998,6.266247,5.66516,8.029825,13.75508,8.141788,8.914882,14.72826,12.10935,9.983093,9.451943,8.292766,7.05528,6.573533,7.445971,0.8767648,0.960538,0.5517576,-6.343604,-10.4732,-8.499815,-16.88555,-16.65475,-14.99274,-17.8631,-20.51211,-14.37403,-17.15588,-21.44442,-15.41268,-15.62562,-22.7217,-18.57224,-19.85145,-24.30159,-32.11485
103.6614,32.07898,-7.992201,11.57047,4.741872,1.458949,0.3135167,4.7779,10.04608,10.67947,-1.836197,11.86919,15.22331,11.71402,10.93235,10.24854,9.174722,10.791,4.198482,8.767988,1.710788,-0.6093944,-1.567891,-3.275563,-6.186604,-7.762627,-3.532396,-4.763948,6.471003,0.06034316,-5.240371,-1.870319,-2.429639,1.037395,-6.889427,3.733943,-2.22136,-1.089288,-5.199268,-6.376642,-10.65421
103.6613,32.07899,-15.46652,15.18459,23.90345,18.81679,16.60606,20.04038,3.58462,12.8399,14.42218,15.19886,14.36642,18.58373,10.62909,15.95224,13.47548,9.214579,7.035519,4.238067,-0.1904721,-0.4134786,-1.641595,-7.184163,-8.461792,-15.04774,-6.796268,-10.9218,-8.868679,-8.96133,-9.662259,-8.69432,-9.636667,-9.074512,-7.158263,-8.598596,-12.94089,-6.442304,-8.154809,-4.034107,-13.08253
103.6611,32.07903,-8.217151,4.236024,3.574933,4.413156,9.981236,11.36604,0.1154067,10.48171,35.18965,22.05033,3.155391,17.67627,11.15216,8.594373,6.721751,4.58957,3.300838,6.028277,1.316525,3.81753,4.299821,-3.736997,-4.844625,-6.155025,-9.533799,-7.016966,-6.14957,-9.364125,-4.253142,-5.443057,-2.075725,-3.72414,-2.843516,-4.912027,-6.327997,0.528463,-6.721555,4.545889,-0.2722966
103.6611,32.07903,-8.800152,3.364718,4.850526,6.718437,9.771096,9.915531,2.449252,11.01239,9.975062,15.98994,7.932062,13.70471,14.23716,9.849249,8.157502,8.224342,5.324357,5.677941,1.68763,3.542649,-1.433964,-2.631268,-6.79104,-9.399509,-10.92562,-6.956457,-11.7481,-14.01998,-7.207869,-1.549327,-5.965582,-6.120561,-7.542533,-9.416534,-10.592,-7.759337,-10.38122,1.854533,-4.007429
103.661,32.07904,-0.9703882,-7.653437,-1.200667,-1.526892,-3.550462,22.44763,-4.785141,3.788208,14.50059,13.93668,3.905792,8.106391,15.63228,8.536473,7.15053,11.87509,4.806409,7.660051,-1.385405,3.191848,-3.725686,-8.607271,-3.995005,-11.48616,-6.836571,-5.147677,-1.807272,-6.024628,2.017847,-6.467876,0.2429827,0.6159334,8.930558,-0.4582174,-4.227568,9.017037,2.559954,20.42315,5.303339
103.6639,32.07874,4.633147,-29.01256,-24.21459,-22.3265,-8.973933,-7.128996,2.51145,3.343444,1.750372,-0.7218769,3.808729,3.604633,1.606097,2.854044,2.077296,0.7195224,3.001704,2.668141,2.365669,-0.2892606,7.910083,-1.37606,0.7861532,-0.2829736,-1.059218,-3.411319,-4.374366,-0.8043418,-1.837363,-0.9417951,-0.8146673,-0.8923888,5.243856,9.54417,6.070785,4.319683,8.113762,10.74936,8.875373
103.6638,32.07875,2.632627,-26.78931,-22.769,-20.37505,-11.28108,-7.986348,-3.093176,-5.913977,-1.472593,0.9028169,1.472964,1.837825,2.753692,3.964612,3.182158,1.561597,1.66641,7.837683,2.263977,1.653164,2.113974,4.037886,-0.889457,-1.717857,-0.5613139,-0.1773652,1.653783,-0.5167926,-0.4912697,1.933668,2.297685,2.902268,4.900028,1.154646,1.053111,6.418104,6.86956,11.1568,9.567294
103.6637,32.07876,1.181064,-25.80197,-21.35043,-16.44689,-11.7914,-8.561686,-3.779136,-2.250927,0.011119,0.2061188,2.667405,3.653933,4.825678,4.499086,3.603748,3.946527,2.649723,2.226555,4.060959,4.094611,-0.1609866,1.943308,-0.4192767,-0.8982146,0.547142,1.859557,2.293107,3.519904,2.683949,5.714554,5.55445,4.623213,5.165285,2.616036,3.44815,5.070105,5.402969,11.70619,9.588838
103.6637,32.07877,2.815028,-24.56292,-19.13594,-17.18601,-12.34169,-9.161666,-4.309007,-2.163005,-2.271029,5.47629,4.44646,2.127363,2.601836,4.61386,3.845227,3.990474,3.899742,4.543115,3.931086,1.747007,3.759458,1.277652,-1.249969,-1.804338,-1.445258,-2.085955,0.6282248,1.41598,2.38678,4.883402,4.882287,4.522056,2.689342,3.204278,2.226213,5.60893,6.532784,10.03957,6.960445
103.6637,32.07877,0.04219321,-17.22211,-18.66585,-17.153,-12.62902,-11.0171,-5.488347,-3.024602,-0.9708638,-9.643997,3.340703,1.940293,5.832485,4.677851,3.354432,5.615307,2.183453,-0.1749433,2.608876,3.279885,1.795309,-0.5723097,-1.642853,-1.500413,-2.11833,-6.635001,-6.138245,-1.819882,-2.804338,-1.796683,-2.164033,-2.607184,2.21431,3.615488,2.59583,4.464636,2.851131,8.790054,7.869267
103.6636,32.07878,9.690019,-27.42206,-22.30832,-24.76865,-17.38635,2.938001,-4.161545,-0.005421645,1.369159,0.3095299,4.814534,-2.417945,6.25416,-3.270152,-3.876683,-2.643634,5.602875,0.03467821,6.172276,8.558331,9.845093,8.495359,2.712072,3.851832,1.383188,0.725124,3.474016,0.5460202,3.537185,2.110641,5.829495,9.072274,7.276651,9.15755,7.87037,11.79164,9.361999,14.7465,13.74223
103.6635,32.07879,4.113322,-26.38593,-22.70957,-18.91755,-14.62724,-11.0454,-4.919243,4.090137,5.039215,2.408883,6.738816,1.585415,4.372726,0.5661793,-0.5509938,4.875152,2.545133,0.7239111,5.688643,4.372104,6.175139,-0.08077956,1.093131,1.437797,-1.524482,0.1028176,-0.4370442,-0.2225673,2.054466,3.098635,2.176435,2.594619,8.474648,7.475627,4.207953,3.427115,8.845446,12.12928,11.22403
103.6635,32.0788,4.197845,-38.14837,-37.08212,-30.16791,-21.90919,-20.70881,-14.11856,-9.004811,-3.948753,-0.9657689,-5.598567,-2.666585,4.902023,1.767962,0.8281202,3.919657,2.371034,4.227022,4.708166,5.858742,0.5241526,6.113374,-0.39614,-1.291871,2.722119,4.364028,7.345171,4.777119,7.814921,6.480441,6.876482,8.658051,6.709304,5.390003,6.629293,5.195792,4.149287,10.61174,10.49996
103.6634,32.07882,3.412699,-14.34227,-18.01326,-20.96664,-17.50797,-9.532421,-0.8237754,-2.464182,9.074383,7.749578,9.379675,11.35347,8.688453,3.258072,2.798114,-1.034681,-4.011037,6.926207,7.03129,8.625632,1.318706,1.870356,2.7308,-5.100006,0.7263783,-9.760469,-4.565795,-5.481108,-1.66792,-2.590506,5.2116,3.867563,5.646152,4.913963,7.456697,3.392165,5.587646,5.644501,2.2153
103.6596,32.07925,-9.090825,1.441025,13.4999,10.02227,8.78032,23.85941,20.94679,6.318289,-4.02062,7.110619,13.68071,-2.421998,12.49875,4.324668,1.568157,8.478022,3.273767,7.079195,1.328426,-4.883009,2.178796,-6.007401,-1.319497,1.300342,5.008919,2.111347,3.13513,-5.768411,-0.8196718,-5.825027,-5.703866,-2.430426,-7.454504,-1.25597,-3.013829,0.8480233,-4.275864,0.1232632,-1.404876
103.6633,32.07883,-2.905218,-17.23595,-15.52129,-11.0898,-4.598733,1.053335,-0.02136982,6.813406,3.513664,6.211743,5.231462,8.645659,8.935245,7.063402,6.210286,6.048268,2.578153,5.356031,6.230794,3.349408,-3.538434,-0.4738088,-5.37302,-8.77365,-3.103701,-2.248208,0.2173689,1.148597,0.6280284,1.101616,2.180762,2.80913,2.646205,-6.449903,-4.726368,-1.196056,-4.137988,1.214111,3.815377
103.6628,32.07889,-13.57255,-4.370408,-3.704671,7.502352,7.405908,8.188767,12.38483,15.36184,12.76283,11.58148,8.327886,11.98301,10.06385,6.71749,5.332194,7.38132,3.209352,5.213538,7.390129,0.08427937,-4.467871,-4.865526,-11.41723,-11.59501,-9.463187,-12.02901,-9.523296,-11.55773,-12.39977,-11.02689,-9.943733,-15.65409,-11.03784,-15.83255,-16.02633,-20.00272,-20.93689,-24.07973,-36.36477
103.6628,32.0789,-13.78202,-0.7395136,8.465566,7.156024,12.16205,8.033732,15.09384,16.99869,14.03516,14.18693,11.8203,13.87905,9.293932,9.820655,8.610386,7.738109,6.497609,5.621559,6.268765,-3.889527,-4.434129,-13.17349,-11.24782,-12.26133,-8.010639,-15.08367,-11.3047,-14.47862,-14.99159,-12.43079,-11.61787,-15.29652,-14.92789,-13.57349,-15.99022,-21.9201,-20.11952,-23.53966,-36.32754
103.6628,32.0789,-8.078104,-11.65064,-8.276818,-0.8830293,-1.980542,4.633759,-0.8806331,10.08534,13.24489,10.67005,13.50269,10.98242,10.70047,8.691137,7.39357,8.482733,3.270905,5.088407,5.534372,0.6862271,-0.6355721,-5.796012,-5.67248,-5.965733,-9.764563,-12.21892,-12.69843,-13.80769,-13.81779,-12.51369,-13.89423,-14.12824,-11.53408,-15.16427,-15.57551,-18.83648,-19.09413,-18.8825,-30.63525
103.6627,32.07892,-7.495759,-9.128713,-6.424899,-3.613021,1.560154,3.93667,6.826372,9.834979,13.2188,10.18228,14.06758,14.33748,11.32498,9.154548,7.97639,7.824787,3.168626,5.327355,0.7749437,1.256489,1.852656,2.929218,-8.367989,-2.629515,-8.382089,-11.75793,-10.19926,-12.34659,-11.48734,-11.89287,-9.857532,-13.102,-7.066169,-11.17416,-17.77567,-11.71183,-13.63916,-15.6544,-23.50064
103.6633,32.07886,2.352347,-26.0087,-24.22904,-21.86516,-11.95415,-6.684135,-2.850656,0.01616391,0.6347197,7.256475,7.970601,5.056005,6.324409,2.946831,1.851039,5.396057,2.638831,5.842661,5.085313,2.818771,0.5781607,-1.885592,-0.253424,-2.650157,-3.596458,-3.489571,-2.934646,-1.665384,1.116555,0.1910172,2.603078,0.8327739,2.347193,0.5450037,3.057788,3.872921,4.732306,7.660115,5.436483
103.664,32.07877,4.140419,-26.46087,-22.79121,-17.94793,-17.4971,-9.851916,-4.420266,-2.66996,-1.119951,-0.8050958,4.049667,4.063732,4.11152,4.056568,3.295337,1.457006,-0.05259058,2.039361,6.897888,2.753717,4.24519,2.708905,2.188452,0.2661299,-2.860668,-2.553504,0.1100368,3.732308,5.594821,6.67036,4.77839,6.210519,4.377841,6.338841,8.403529,3.443384,6.458874,10.7368,9.798808
103.6633,32.07887,-1.15119,-15.47135,-13.94131,-9.32948,-2.161089,0.6505258,-2.076746,-2.663362,0.8956027,6.382128,5.675587,5.251731,10.0115,5.351,4.380845,6.310448,1.433963,4.701119,4.582488,4.378946,-0.7128705,-0.8319615,-3.730971,-5.5202,-3.769854,-0.9817892,-0.5496486,-0.3477556,1.862678,-1.573076,0.2732753,0.7322862,-0.0781887,-2.919078,0.2533051,1.287937,1.231922,7.886813,2.765691
103.6638,32.0788,4.247938,-27.81456,-25.17576,-23.93074,-14.54929,-10.69126,-3.425275,-2.04862,0.8537492,-1.287431,3.683869,3.506485,3.396318,1.979728,1.071444,3.458555,2.05911,3.461989,3.175591,3.159097,3.479269,-0.1020052,0.8966676,0.8745285,-2.671405,-3.467834,-4.102704,-2.004565,-1.298177,0.5977626,1.424983,0.9506546,4.857769,5.97713,5.632555,6.479461,6.625287,11.59299,7.790508
103.6621,32.07901,-10.60923,-7.478647,-0.09998894,-0.741856,-4.142355,-3.102549,7.909667,15.09906,3.885,18.80744,10.5295,19.83982,17.67949,13.30906,11.76219,13.35641,4.106951,5.266061,5.232346,1.379406,-4.722136,-9.648806,-20.07655,-13.22944,-11.41958,-12.89748,-14.97461,-16.07166,-14.86953,-15.88626,-12.47073,-5.917858,-16.33257,-10.25746,-16.91402,-18.64024,-16.9183,-9.892804,-23.81304
103.6635,32.07885,2.307106,-29.70518,-24.4526,-20.23971,-17.20119,-11.75843,-5.677619,-0.6556486,-5.484579,-1.390391,2.201752,-1.021047,2.088977,3.328659,2.26748,2.315441,1.454496,4.997618,3.941218,5.267995,-1.130785,-1.701201,-1.128178,-1.315126,-3.467753,-2.799591,-2.621494,-1.558197,-1.350129,0.8186926,0.251212,-0.4304756,4.444928,2.297559,2.771089,2.750127,5.79765,9.301866,8.818697
103.6619,32.07903,-3.260701,-26.18994,-18.5387,-12.12179,-3.0842,-0.5379846,6.075705,5.043129,7.543273,17.98032,14.51595,16.83257,14.70726,11.52595,10.01093,4.223346,7.464333,9.610545,1.434022,-1.111515,-0.6209046,-4.336842,-7.656977,-3.971169,-2.559181,0.6458219,2.692099,2.575885,3.208039,4.164178,0.8017804,4.825461,3.624927,6.104557,-3.450707,-7.63478,1.738484,6.276204,-8.903243
103.6638,32.07883,2.439999,-16.04163,-11.76446,-14.49234,-10.41758,0.5357031,-4.563732,-1.476443,1.621017,2.100592,5.002903,4.280448,3.828473,2.970925,2.151098,3.659628,1.286455,2.508312,3.978617,2.849099,2.756391,3.64553,1.719263,1.070895,-1.174856,-1.886002,-0.5487794,-3.618649,-0.5886678,-0.07266285,0.139117,0.4986419,3.690356,0.7815692,4.294899,6.50212,5.798105,10.54358,4.70603
103.6637,32.07885,0.56494,-27.0731,-22.23759,-16.13638,-12.36366,-9.397095,-4.146509,-2.413011,-0.6246468,0.7472435,2.263082,5.398915,5.726376,5.712327,4.671884,4.878008,2.447108,2.263382,3.035359,1.014117,3.880022,3.113392,-0.4092773,-2.34814,-0.1421561,0.1535719,2.312308,3.849709,3.667344,5.818977,6.440644,3.310523,3.837417,3.18436,2.03228,4.115552,5.053226,10.78747,6.087168
103.6635,32.07888,0.366496,-29.91106,-27.27459,-18.85534,-18.53674,-14.66448,-1.470216,-0.6164175,-2.291748,-0.5099214,0.2205406,2.521952,3.566997,4.010073,2.866875,2.887366,0.8594917,4.198314,3.618284,3.917515,-0.3803759,2.204429,-2.709827,-2.448914,-2.954534,-3.244621,-1.312067,1.150012,0.2109995,1.379363,1.989146,-0.09815786,1.890794,1.004446,1.327479,2.989711,4.959417,7.507303,4.460574
103.661,32.07917,-9.947956,4.292745,6.403354,10.52413,11.4786,13.06238,5.421989,11.62358,9.267239,21.48987,8.463611,13.28065,17.37799,10.36198,8.820084,9.031497,7.064305,7.297554,0.1010476,2.543338,-5.501784,-2.172343,-7.995882,-11.98793,-13.17121,-10.07241,-7.824573,-7.625372,-7.545297,-8.032635,-6.38037,-14.59814,-9.446627,-12.7437,-14.59198,-8.82681,-15.55287,3.728713,-2.764999
103.661,32.07917,-8.063532,15.58587,14.91426,18.48869,22.68454,23.80937,16.45648,27.00684,26.9788,31.95876,15.50834,18.61394,19.44451,10.29099,8.780415,5.833951,7.562,9.094339,0.3145575,0.5209723,-3.096818,-1.69982,-6.309808,-6.690194,-9.634189,-8.254103,-4.133278,-2.176159,-2.899823,-2.362325,1.705974,1.867576,-0.6652501,0.3948224,0.09642888,7.198347,-3.314158,8.180253,2.947733
103.663,32.07894,-7.724816,-12.16704,-10.25619,-5.998044,-8.041785,0.4534061,5.600381,9.099421,12.10019,8.798026,11.85449,8.912225,10.95137,9.904529,8.591293,9.528316,3.147584,4.904189,4.148097,-0.1135875,-2.486273,-8.378143,-6.906645,-10.6052,-10.41952,-13.70568,-13.57564,-12.53798,-12.2906,-12.41224,-12.71471,-11.14406,-10.44033,-12.27009,-12.26811,-13.29441,-14.71592,-15.02211,-26.69371
